wave,gender,income_comparison,age,mean_effect,sd
Wave-6,Female,£0-£300→£491-£740,22.03174603174603,0.04172976871960721,0.016499741790462364
Wave-6,Female,£0-£300→£491-£740,23.047619047619047,0.041729706509947645,0.016495569623995215
Wave-6,Female,£0-£300→£491-£740,24.063492063492063,0.04172814607470814,0.016490914980968746
Wave-6,Female,£0-£300→£491-£740,25.07936507936508,0.041725092769968976,0.016485780432842066
Wave-6,Female,£0-£300→£491-£740,26.095238095238095,0.04172055266279449,0.016480169041694005
Wave-6,Female,£0-£300→£491-£740,27.11111111111111,0.04171453252400485,0.01647408436547102
Wave-6,Female,£0-£300→£491-£740,28.126984126984127,0.041707039819651924,0.016467530461816267
Wave-6,Female,£0-£300→£491-£740,29.142857142857142,0.041698082701202524,0.016460511890386977
Wave-6,Female,£0-£300→£491-£740,30.158730158730158,0.0416876699944368,0.016453033713576055
Wave-6,Female,£0-£300→£491-£740,31.174603174603174,0.04167581118707577,0.016445101495563403
Wave-6,Female,£0-£300→£491-£740,32.19047619047619,0.04166251641515698,0.01643672129963381
Wave-6,Female,£0-£300→£491-£740,33.2063492063492,0.041647796448183234,0.016427899683710376
Wave-6,Female,£0-£300→£491-£740,34.22222222222222,0.04163166267307501,0.01641864369406581
Wave-6,Female,£0-£300→£491-£740,35.23809523809524,0.04161412707696234,0.01640896085718779
Wave-6,Female,£0-£300→£491-£740,36.25396825396825,0.041595202228858,0.016398859169789275
Wave-6,Female,£0-£300→£491-£740,37.269841269841265,0.041574901260258604,0.01638834708696946
Wave-6,Female,£0-£300→£491-£740,38.285714285714285,0.04155323784472581,0.016377433508546323
Wave-6,Female,£0-£300→£491-£740,39.301587301587304,0.041530226176504155,0.01636612776359641
Wave-6,Female,£0-£300→£491-£740,40.317460317460316,0.041505880948237234,0.016354439593252425
Wave-6,Female,£0-£300→£491-£740,41.33333333333333,0.04148021732784742,0.016342379131823112
Wave-6,Female,£0-£300→£491-£740,42.34920634920635,0.04145325093464875,0.016329956886313293
Wave-6,Female,£0-£300→£491-£740,43.36507936507937,0.04142499781476565,0.016317183714434528
Wave-6,Female,£0-£300→£491-£740,44.38095238095238,0.041395474415933185,0.01630407080120795
Wave-6,Female,£0-£300→£491-£740,45.39682539682539,0.041364697561757056,0.016290629634271213
Wave-6,Female,£0-£300→£491-£740,46.41269841269841,0.041332684425513466,0.01627687197801003
Wave-6,Female,£0-£300→£491-£740,47.42857142857143,0.04129945250357064,0.016262809846642388
Wave-6,Female,£0-£300→£491-£740,48.44444444444444,0.04126501958851459,0.016248455476389204
Wave-6,Female,£0-£300→£491-£740,49.460317460317455,0.04122940374206237,0.016233821296869764
Wave-6,Female,£0-£300→£491-£740,50.476190476190474,0.041192623267846076,0.016218919901863225
Wave-6,Female,£0-£300→£491-£740,51.492063492063494,0.04115469668415045,0.016203764019578848
Wave-6,Female,£0-£300→£491-£740,52.507936507936506,0.041115642696685994,0.016188366482578022
Wave-6,Female,£0-£300→£491-£740,53.52380952380952,0.041075480171478315,0.016172740197489748
Wave-6,Female,£0-£300→£491-£740,54.53968253968254,0.041034228107952785,0.01615689811465922
Wave-6,Female,£0-£300→£491-£740,55.55555555555556,0.04099190561229129,0.016140853197865495
Wave-6,Female,£0-£300→£491-£740,56.57142857142857,0.040948531871136,0.016124618394240266
Wave-6,Female,£0-£300→£491-£740,57.58730158730158,0.0409041261257118,0.016108206604514348
Wave-6,Female,£0-£300→£491-£740,58.6031746031746,0.04085870764643674,0.016091630653713083
Wave-6,Female,£0-£300→£491-£740,59.61904761904762,0.04081229570808618,0.016074903262415192
Wave-6,Female,£0-£300→£491-£740,60.63492063492063,0.04076490956557336,0.01605803701868345
Wave-6,Female,£0-£300→£491-£740,61.650793650793645,0.04071656843040543,0.016041044350768124
Wave-6,Female,£0-£300→£491-£740,62.666666666666664,0.04066729144787037,0.016023937500677363
Wave-6,Female,£0-£300→£491-£740,63.682539682539684,0.0406170976750066,0.016006728498701564
Wave-6,Female,£0-£300→£491-£740,64.6984126984127,0.04056600605940298,0.015989429138971396
Wave-6,Female,£0-£300→£491-£740,65.71428571428571,0.04051403541887343,0.01597205095612246
Wave-6,Female,£0-£300→£491-£740,66.73015873015873,0.04046120442204606,0.015954605203132525
Wave-6,Female,£0-£300→£491-£740,67.74603174603175,0.04040753156990293,0.015937102830390692
Wave-6,Female,£0-£300→£491-£740,68.76190476190476,0.04035303517830275,0.015919554466051533
Wave-6,Female,£0-£300→£491-£740,69.77777777777777,0.04029773336151439,0.015901970397720903
Wave-6,Female,£0-£300→£491-£740,70.79365079365078,0.04024164401678568,0.01588436055551444
Wave-6,Female,£0-£300→£491-£740,71.80952380952381,0.04018478480996762,0.015866734496524017
Wave-6,Female,£0-£300→£491-£740,72.82539682539682,0.040127173162210344,0.01584910139072197
Wave-6,Female,£0-£300→£491-£740,73.84126984126983,0.04006882623774325,0.015831470008327762
Wave-6,Female,£0-£300→£491-£740,74.85714285714286,0.04000976093274802,0.015813848708656746
Wave-6,Female,£0-£300→£491-£740,75.87301587301587,0.03994999386532905,0.015796245430465615
Wave-6,Female,£0-£300→£491-£740,76.88888888888889,0.03988954136658257,0.015778667683804593
Wave-6,Female,£0-£300→£491-£740,77.9047619047619,0.03982841947276139,0.015761122543381433
Wave-6,Female,£0-£300→£491-£740,78.92063492063491,0.03976664391852908,0.015743616643437777
Wave-6,Female,£0-£300→£491-£740,79.93650793650794,0.0397042301312934,0.01572615617413358
Wave-6,Female,£0-£300→£491-£740,80.95238095238095,0.039641193226605476,0.015708746879430677
Wave-6,Female,£0-£300→£491-£740,81.96825396825396,0.03957754800460744,0.015691394056461683
Wave-6,Female,£0-£300→£491-£740,82.98412698412699,0.039513308947508236,0.015674102556365536
Wave-6,Female,£0-£300→£491-£740,84.0,0.03944849021806368,0.015656876786566097
Wave-6,Female,"£0-£300→£741-£1,111",20.0,0.05494279897251523,0.020971208587546447
Wave-6,Female,"£0-£300→£741-£1,111",21.015873015873016,0.0549349663282375,0.02096027427674949
Wave-6,Female,"£0-£300→£741-£1,111",22.03174603174603,0.05492517983157984,0.02094873587429785
Wave-6,Female,"£0-£300→£741-£1,111",23.047619047619047,0.054913449274455885,0.020936597981968952
Wave-6,Female,"£0-£300→£741-£1,111",24.063492063492063,0.05489978541563837,0.02092386587232888
Wave-6,Female,"£0-£300→£741-£1,111",25.07936507936508,0.05488419996908904,0.02091054549744741
Wave-6,Female,"£0-£300→£741-£1,111",26.095238095238095,0.05486670559045701,0.020896643495651825
Wave-6,Female,"£0-£300→£741-£1,111",27.11111111111111,0.05484731586175286,0.020882167196169858
Wave-6,Female,"£0-£300→£741-£1,111",28.126984126984127,0.05482604527421352,0.020867124621524097
Wave-6,Female,"£0-£300→£741-£1,111",29.142857142857142,0.05480290920938129,0.020851524487554736
Wave-6,Female,"£0-£300→£741-£1,111",30.158730158730158,0.05477792391842819,0.020835376200964154
Wave-6,Female,"£0-£300→£741-£1,111",31.174603174603174,0.05475110649976572,0.02081868985429527
Wave-6,Female,"£0-£300→£741-£1,111",32.19047619047619,0.054722474874987534,0.02080147621827587
Wave-6,Female,"£0-£300→£741-£1,111",33.2063492063492,0.05469204776320119,0.020783746731482762
Wave-6,Female,"£0-£300→£741-£1,111",34.22222222222222,0.05465984465381294,0.02076551348730214
Wave-6,Female,"£0-£300→£741-£1,111",35.23809523809524,0.0546258857778366,0.020746789218185964
Wave-6,Female,"£0-£300→£741-£1,111",36.25396825396825,0.05459019207780546,0.020727587277227743
Wave-6,Female,"£0-£300→£741-£1,111",37.269841269841265,0.05455278517637234,0.02070792161710476
Wave-6,Female,"£0-£300→£741-£1,111",38.285714285714285,0.054513687343689686,0.020687806766456783
Wave-6,Female,"£0-£300→£741-£1,111",39.301587301587304,0.05447292146366685,0.020667257803793648
Wave-6,Female,"£0-£300→£741-£1,111",40.317460317460316,0.054430510999206955,0.020646290329045275
Wave-6,Female,"£0-£300→£741-£1,111",41.33333333333333,0.054386479956530336,0.02062492043288714
Wave-6,Female,"£0-£300→£741-£1,111",42.34920634920635,0.05434085284869495,0.02060316466399217
Wave-6,Female,"£0-£300→£741-£1,111",43.36507936507937,0.05429365465842721,0.02058103999437579
Wave-6,Female,"£0-£300→£741-£1,111",44.38095238095238,0.054244910800379166,0.020558563783014412
Wave-6,Female,"£0-£300→£741-£1,111",45.39682539682539,0.05419464708292905,0.020535753737929
Wave-6,Female,"£0-£300→£741-£1,111",46.41269841269841,0.054142889669643396,0.02051262787693383
Wave-6,Female,"£0-£300→£741-£1,111",47.42857142857143,0.05408966504051859,0.020489204487257388
Wave-6,Female,"£0-£300→£741-£1,111",48.44444444444444,0.05403499995311927,0.020465502084245548
Wave-6,Female,"£0-£300→£741-£1,111",49.460317460317455,0.05397892140372966,0.020441539369359232
Wave-6,Female,"£0-£300→£741-£1,111",50.476190476190474,0.05392145658863171,0.020417335187677528
Wave-6,Female,"£0-£300→£741-£1,111",51.492063492063494,0.05386263286562183,0.02039290848511448
Wave-6,Female,"£0-£300→£741-£1,111",52.507936507936506,0.0538024777158743,0.02036827826555284
Wave-6,Female,"£0-£300→£741-£1,111",53.52380952380952,0.053741018706256555,0.020343463548091457
Wave-6,Female,"£0-£300→£741-£1,111",54.53968253968254,0.053678283452197065,0.0203184833245949
Wave-6,Female,"£0-£300→£741-£1,111",55.55555555555556,0.05361429958120241,0.02029335651772455
Wave-6,Female,"£0-£300→£741-£1,111",56.57142857142857,0.0535490946971155,0.020268101939620038
Wave-6,Female,"£0-£300→£741-£1,111",57.58730158730158,0.05348269634520193,0.02024273825138889
Wave-6,Female,"£0-£300→£741-£1,111",58.6031746031746,0.053415131978146464,0.020217283923550527
Wave-6,Female,"£0-£300→£741-£1,111",59.61904761904762,0.05334642892303626,0.02019175719756902
Wave-6,Female,"£0-£300→£741-£1,111",60.63492063492063,0.053276614349402285,0.020166176048596943
Wave-6,Female,"£0-£300→£741-£1,111",61.650793650793645,0.0532057152383849,0.02014055814954098
Wave-6,Female,"£0-£300→£741-£1,111",62.666666666666664,0.05313375835308412,0.02011492083654829
Wave-6,Female,"£0-£300→£741-£1,111",63.682539682539684,0.05306077021014972,0.020089281076001615
Wave-6,Female,"£0-£300→£741-£1,111",64.6984126984127,0.0529867770526611,0.02006365543310059
Wave-6,Female,"£0-£300→£741-£1,111",65.71428571428571,0.05291180482434132,0.02003806004209665
Wave-6,Female,"£0-£300→£741-£1,111",66.73015873015873,0.05283587914514462,0.020012510578239884
Wave-6,Female,"£0-£300→£741-£1,111",67.74603174603175,0.052759025288251764,0.01998702223148749
Wave-6,Female,"£0-£300→£741-£1,111",68.76190476190476,0.05268126815850205,0.019961609682015772
Wave-6,Female,"£0-£300→£741-£1,111",69.77777777777777,0.05260263227228656,0.019936287077570534
Wave-6,Female,"£0-£300→£741-£1,111",70.79365079365078,0.052523141738922,0.019911068012684226
Wave-6,Female,"£0-£300→£741-£1,111",71.80952380952381,0.05244282024351976,0.019885965509782593
Wave-6,Female,"£0-£300→£741-£1,111",72.82539682539682,0.052361691031360465,0.019860992002198083
Wave-6,Female,"£0-£300→£741-£1,111",73.84126984126983,0.05227977689377967,0.019836159319102792
Wave-6,Female,"£0-£300→£741-£1,111",74.85714285714286,0.05219710015556596,0.019811478672369216
Wave-6,Female,"£0-£300→£741-£1,111",75.87301587301587,0.052113682663868406,0.019786960645363064
Wave-6,Female,"£0-£300→£741-£1,111",76.88888888888889,0.05202954577860608,0.019762615183668657
Wave-6,Female,"£0-£300→£741-£1,111",77.9047619047619,0.05194471036436832,0.019738451587743625
Wave-6,Female,"£0-£300→£741-£1,111",78.92063492063491,0.05185919678379018,0.019714478507496122
Wave-6,Female,"£0-£300→£741-£1,111",79.93650793650794,0.051773024892383605,0.01969070393877388
Wave-6,Female,"£0-£300→£741-£1,111",80.95238095238095,0.05168621403480101,0.019667135221750877
Wave-6,Female,"£0-£300→£741-£1,111",81.96825396825396,0.05159878304250392,0.01964377904119323
Wave-6,Female,"£0-£300→£741-£1,111",82.98412698412699,0.05151075023280572,0.01962064142858172
Wave-6,Female,"£0-£300→£741-£1,111",84.0,0.05142213340925386,0.01959772776606402
Wave-6,Female,"£0-£300→£1,112+",20.0,0.07119734890630972,0.02548802134689784
Wave-6,Female,"£0-£300→£1,112+",21.015873015873016,0.0711704864322611,0.02547275510902912
Wave-6,Female,"£0-£300→£1,112+",22.03174603174603,0.07114116923243313,0.02545681088789994
Wave-6,Female,"£0-£300→£1,112+",23.047619047619047,0.07110941669254217,0.025440196105955055
Wave-6,Female,"£0-£300→£1,112+",24.063492063492063,0.07107524941696129,0.025422918970326735
Wave-6,Female,"£0-£300→£1,112+",25.07936507936508,0.07103868920512672,0.025404988477648334
Wave-6,Female,"£0-£300→£1,112+",26.095238095238095,0.07099975902562516,0.02538641441673539
Wave-6,Female,"£0-£300→£1,112+",27.11111111111111,0.07095848298800263,0.025367207369005714
Wave-6,Female,"£0-£300→£1,112+",28.126984126984127,0.07091488631234523,0.025347378706521807
Wave-6,Female,"£0-£300→£1,112+",29.142857142857142,0.07086899529669219,0.025326940587553165
Wave-6,Female,"£0-£300→£1,112+",30.158730158730158,0.0708208372823514,0.025305905949571862
Wave-6,Female,"£0-£300→£1,112+",31.174603174603174,0.07077044061719738,0.02528428849961232
Wave-6,Female,"£0-£300→£1,112+",32.19047619047619,0.07071783461704122,0.02526210270194516
Wave-6,Female,"£0-£300→£1,112+",33.2063492063492,0.07066304952517044,0.02523936376303506
Wave-6,Female,"£0-£300→£1,112+",34.22222222222222,0.0706061164701657,0.025216087613773388
Wave-6,Female,"£0-£300→£1,112+",35.23809523809524,0.07054706742210894,0.02519229088899796
Wave-6,Female,"£0-£300→£1,112+",36.25396825396825,0.07048593514730504,0.025167990904333783
Wave-6,Female,"£0-£300→£1,112+",37.269841269841265,0.07042275316164534,0.025143205630410205
Wave-6,Female,"£0-£300→£1,112+",38.285714285714285,0.07035755568274746,0.025117953664530897
Wave-6,Female,"£0-£300→£1,112+",39.301587301587304,0.07029037758101055,0.025092254199893298
Wave-6,Female,"£0-£300→£1,112+",40.317460317460316,0.07022125432972992,0.025066126992473455
Wave-6,Female,"£0-£300→£1,112+",41.33333333333333,0.07015022195441693,0.025039592325709643
Wave-6,Female,"£0-£300→£1,112+",42.34920634920635,0.07007731698147394,0.0250126709731346
Wave-6,Female,"£0-£300→£1,112+",43.36507936507937,0.07000257638637405,0.024985384159120327
Wave-6,Female,"£0-£300→£1,112+",44.38095238095238,0.06992603754149732,0.024957753517911643
Wave-6,Female,"£0-£300→£1,112+",45.39682539682539,0.06984773816377318,0.02492980105113509
Wave-6,Female,"£0-£300→£1,112+",46.41269841269841,0.06976771626227929,0.024901549083977435
Wave-6,Female,"£0-£300→£1,112+",47.42857142857143,0.06968601008594331,0.024873020220233966
Wave-6,Female,"£0-£300→£1,112+",48.44444444444444,0.06960265807149253,0.02484423729643016
Wave-6,Female,"£0-£300→£1,112+",49.460317460317455,0.06951769879179236,0.024815223335221737
Wave-6,Female,"£0-£300→£1,112+",50.476190476190474,0.06943117090470989,0.024786001498277324
Wave-6,Female,"£0-£300→£1,112+",51.492063492063494,0.06934311310263498,0.024756595038845298
Wave-6,Female,"£0-£300→£1,112+",52.507936507936506,0.06925356406278545,0.02472702725420218
Wave-6,Female,"£0-£300→£1,112+",53.52380952380952,0.0691625623984167,0.02469732143817362
Wave-6,Female,"£0-£300→£1,112+",54.53968253968254,0.06907014661105146,0.02466750083391206
Wave-6,Female,"£0-£300→£1,112+",55.55555555555556,0.06897635504383715,0.024637588587106348
Wave-6,Female,"£0-£300→£1,112+",56.57142857142857,0.068881225836133,0.02460760769978944
Wave-6,Female,"£0-£300→£1,112+",57.58730158730158,0.0687847968794217,0.024577580984899983
Wave-6,Female,"£0-£300→£1,112+",58.6031746031746,0.06868710577463333,0.024547531021743143
Wave-6,Female,"£0-£300→£1,112+",59.61904761904762,0.06858818979096293,0.024517480112485116
Wave-6,Female,"£0-£300→£1,112+",60.63492063492063,0.06848808582625508,0.02448745023980482
Wave-6,Female,"£0-£300→£1,112+",61.650793650793645,0.06838683036902349,0.02445746302581549
Wave-6,Female,"£0-£300→£1,112+",62.666666666666664,0.06828445946216473,0.024427539692358308
Wave-6,Female,"£0-£300→£1,112+",63.682539682539684,0.06818100866842082,0.02439770102275998
Wave-6,Female,"£0-£300→£1,112+",64.6984126984127,0.06807651303763688,0.024367967325136616
Wave-6,Female,"£0-£300→£1,112+",65.71428571428571,0.0679710070758548,0.024338358397317194
Wave-6,Female,"£0-£300→£1,112+",66.73015873015873,0.06786452471627753,0.024308893493451368
Wave-6,Female,"£0-£300→£1,112+",67.74603174603175,0.06775709929213206,0.024279591292358935
Wave-6,Female,"£0-£300→£1,112+",68.76190476190476,0.06764876351145413,0.02425046986767104
Wave-6,Female,"£0-£300→£1,112+",69.77777777777777,0.06753954943381156,0.024221546659807146
Wave-6,Female,"£0-£300→£1,112+",70.79365079365078,0.06742948844897749,0.024192838449826115
Wave-6,Female,"£0-£300→£1,112+",71.80952380952381,0.06731861125756068,0.02416436133518486
Wave-6,Female,"£0-£300→£1,112+",72.82539682539682,0.06720694785359334,0.024136130707433753
Wave-6,Female,"£0-£300→£1,112+",73.84126984126983,0.06709452750907344,0.024108161231874058
Wave-6,Female,"£0-£300→£1,112+",74.85714285714286,0.06698137876045322,0.0240804668291994
Wave-6,Female,"£0-£300→£1,112+",75.87301587301587,0.06686752939706053,0.024053060659140212
Wave-6,Female,"£0-£300→£1,112+",76.88888888888889,0.06675300645143621,0.024025955106127397
Wave-6,Female,"£0-£300→£1,112+",77.9047619047619,0.06663783619156535,0.023999161766988745
Wave-6,Female,"£0-£300→£1,112+",78.92063492063491,0.0665220441149768,0.023972691440689274
Wave-6,Female,"£0-£300→£1,112+",79.93650793650794,0.06640565494468052,0.02394655412012396
Wave-6,Female,"£0-£300→£1,112+",80.95238095238095,0.06628869262690915,0.02392075898596878
Wave-6,Female,"£0-£300→£1,112+",81.96825396825396,0.0661711803306251,0.02389531440259299
Wave-6,Female,"£0-£300→£1,112+",82.98412698412699,0.06605314044875207,0.02387022791603255
Wave-6,Female,"£0-£300→£1,112+",84.0,0.06593459460108451,0.023845506254020946
Wave-6,Male,£0-£300→£301-£490,20.0,0.10010679692608052,0.026263437321280326
Wave-6,Male,£0-£300→£301-£490,21.015873015873016,0.10015067390230613,0.02624521182864686
Wave-6,Male,£0-£300→£301-£490,22.03174603174603,0.10019010457528063,0.026226369650909836
Wave-6,Male,£0-£300→£301-£490,23.047619047619047,0.10022507510432288,0.026206924051628652
Wave-6,Male,£0-£300→£301-£490,24.063492063492063,0.10025557387819503,0.026186889413180044
Wave-6,Male,£0-£300→£301-£490,25.07936507936508,0.10028159152608729,0.026166281217819526
Wave-6,Male,£0-£300→£301-£490,26.095238095238095,0.10030312092469108,0.026145116023941893
Wave-6,Male,£0-£300→£301-£490,27.11111111111111,0.10032015720134531,0.02612341143759191
Wave-6,Male,£0-£300→£301-£490,28.126984126984127,0.10033269773325361,0.02610118607930502
Wave-6,Male,£0-£300→£301-£490,29.142857142857142,0.10034074214278621,0.026078459546386615
Wave-6,Male,£0-£300→£301-£490,30.158730158730158,0.10034429228889417,0.026055252370766283
Wave-6,Male,£0-£300→£301-£490,31.174603174603174,0.1003433522546781,0.026031585972591115
Wave-6,Male,£0-£300→£301-£490,32.19047619047619,0.10033792833116764,0.02600748260974866
Wave-6,Male,£0-£300→£301-£490,33.2063492063492,0.10032802899738212,0.025982965323535792
Wave-6,Male,£0-£300→£301-£490,34.22222222222222,0.10031366489675542,0.02595805788071363
Wave-6,Male,£0-£300→£301-£490,35.23809523809524,0.10029484881002149,0.025932784712211464
Wave-6,Male,£0-£300→£301-£490,36.25396825396825,0.10027159562466931,0.025907170848763202
Wave-6,Male,£0-£300→£301-£490,37.269841269841265,0.10024392230108652,0.025881241853778506
Wave-6,Male,£0-£300→£301-£490,38.285714285714285,0.10021184783552331,0.02585502375376735
Wave-6,Male,£0-£300→£301-£490,39.301587301587304,0.10017539322001656,0.025828542966650582
Wave-6,Male,£0-£300→£301-£490,40.317460317460316,0.10013458139942458,0.025801826228300767
Wave-6,Male,£0-£300→£301-£490,41.33333333333333,0.10008943722573019,0.025774900517666316
Wave-6,Male,£0-£300→£301-£490,42.34920634920635,0.10003998740977783,0.025747792980838135
Wave-6,Male,£0-£300→£301-£490,43.36507936507937,0.09998626047061612,0.02572053085442153
Wave-6,Male,£0-£300→£301-£490,44.38095238095238,0.09992828668262353,0.025693141388576732
Wave-6,Male,£0-£300→£301-£490,45.39682539682539,0.09986609802059886,0.025665651770089684
Wave-6,Male,£0-£300→£301-£490,46.41269841269841,0.09979972810300182,0.025638089045830016
Wave-6,Male,£0-£300→£301-£490,47.42857142857143,0.0997292121335324,0.02561048004694651
Wave-6,Male,£0-£300→£301-£490,48.44444444444444,0.09965458684123837,0.02558285131414096
Wave-6,Male,£0-£300→£301-£490,49.460317460317455,0.0995758904193429,0.025555229024350094
Wave-6,Male,£0-£300→£301-£490,50.476190476190474,0.0994931624629829,0.025527638919152176
Wave-6,Male,£0-£300→£301-£490,51.492063492063494,0.09940644390604933,0.025500106235199896
Wave-6,Male,£0-£300→£301-£490,52.507936507936506,0.09931577695731877,0.025472655636964988
Wave-6,Male,£0-£300→£301-£490,53.52380952380952,0.09922120503606388,0.025445311152062673
Wave-6,Male,£0-£300→£301-£490,54.53968253968254,0.09912277270732753,0.02541809610940553
Wave-6,Male,£0-£300→£301-£490,55.55555555555556,0.09902052561704278,0.025391033080417458
Wave-6,Male,£0-£300→£301-£490,56.57142857142857,0.09891451042717586,0.025364143823518915
Wave-6,Male,£0-£300→£301-£490,57.58730158730158,0.0988047747510662,0.025337449232074975
Wave-6,Male,£0-£300→£301-£490,58.6031746031746,0.09869136708913216,0.025310969285977966
Wave-6,Male,£0-£300→£301-£490,59.61904761904762,0.09857433676510555,0.025284723007016948
Wave-6,Male,£0-£300→£301-£490,60.63492063492063,0.09845373386295249,0.025258728418167127
Wave-6,Male,£0-£300→£301-£490,61.650793650793645,0.09832960916463207,0.02523300250691341
Wave-6,Male,£0-£300→£301-£490,62.666666666666664,0.09820201408883701,0.025207561192704005
Wave-6,Male,£0-£300→£301-£490,63.682539682539684,0.09807100063085426,0.02518241929861244
Wave-6,Male,£0-£300→£301-£490,64.6984126984127,0.09793662130367514,0.02515759052726894
Wave-6,Male,£0-£300→£301-£490,65.71428571428571,0.09779892908047728,0.025133087441105872
Wave-6,Male,£0-£300→£301-£490,66.73015873015873,0.0976579773385924,0.02510892144694561
Wave-6,Male,£0-£300→£301-£490,67.74603174603175,0.09751381980506525,0.02508510278494382
Wave-6,Male,£0-£300→£301-£490,68.76190476190476,0.09736651050389969,0.025061640521885812
Wave-6,Male,£0-£300→£301-£490,69.77777777777777,0.09721610370507965,0.02503854254881846
Wave-6,Male,£0-£300→£301-£490,70.79365079365078,0.09706265387544195,0.02501581558298559
Wave-6,Male,£0-£300→£301-£490,71.80952380952381,0.09690621563146896,0.024993465174019458
Wave-6,Male,£0-£300→£301-£490,72.82539682539682,0.09674684369405853,0.024971495714325973
Wave-6,Male,£0-£300→£301-£490,73.84126984126983,0.09658459284531813,0.024949910453586032
Wave-6,Male,£0-£300→£301-£490,74.85714285714286,0.09641951788742026,0.024928711517279326
Wave-6,Male,£0-£300→£301-£490,75.87301587301587,0.09625167360354461,0.024907899929121066
Wave-6,Male,£0-£300→£301-£490,76.88888888888889,0.0960811147209222,0.02488747563728522
Wave-6,Male,£0-£300→£301-£490,77.9047619047619,0.095907895875986,0.024867437544270746
Wave-6,Male,£0-£300→£301-£490,78.92063492063491,0.09573207158162124,0.024847783540249874
Wave-6,Male,£0-£300→£301-£490,79.93650793650794,0.09555369619649869,0.02482851053971951
Wave-6,Male,£0-£300→£301-£490,80.95238095238095,0.09537282389646311,0.024809614521258946
Wave-6,Male,£0-£300→£301-£490,81.96825396825396,0.09518950864793917,0.02479109057017905
Wave-6,Male,£0-£300→£301-£490,82.98412698412699,0.09500380418330769,0.024772932923830503
Wave-6,Male,£0-£300→£301-£490,84.0,0.0948157639781951,0.02475513501932165
Wave-6,Male,£0-£300→£491-£740,20.0,0.11341884518487094,0.027917117329552595
Wave-6,Male,£0-£300→£491-£740,21.015873015873016,0.11345767534599871,0.027890737827282557
Wave-6,Male,£0-£300→£491-£740,22.03174603174603,0.11349152350375293,0.027863830689158167
Wave-6,Male,£0-£300→£491-£740,23.047619047619047,0.11352037954353443,0.027836415907123685
Wave-6,Male,£0-£300→£491-£740,24.063492063492063,0.11354423584310507,0.027808514649296494
Wave-6,Male,£0-£300→£491-£740,25.07936507936508,0.11356308727735959,0.027780149224659264
Wave-6,Male,£0-£300→£491-£740,26.095238095238095,0.11357693121883543,0.027751343042932967
Wave-6,Male,£0-£300→£491-£740,27.11111111111111,0.1135857675339592,0.02772212056975653
Wave-6,Male,£0-£300→£491-£740,28.126984126984127,0.11358959857504382,0.027692507277322066
Wave-6,Male,£0-£300→£491-£740,29.142857142857142,0.1135884291680652,0.027662529590637933
Wave-6,Male,£0-£300→£491-£740,30.158730158730158,0.11358226659626224,0.027632214829614064
Wave-6,Male,£0-£300→£491-£740,31.174603174603174,0.11357112057961828,0.027601591147186053
Wave-6,Male,£0-£300→£491-£740,32.19047619047619,0.11355500325029748,0.027570687463715274
Wave-6,Male,£0-£300→£491-£740,33.2063492063492,0.11353392912412229,0.02753953339792239
Wave-6,Male,£0-£300→£491-£740,34.22222222222222,0.11350791506819334,0.027508159194630327
Wave-6,Male,£0-£300→£491-£740,35.23809523809524,0.1134769802647654,0.027476595649610032
Wave-6,Male,£0-£300→£491-£740,36.25396825396825,0.11344114617150497,0.02744487403183827
Wave-6,Male,£0-£300→£491-£740,37.269841269841265,0.11340043647826845,0.027413026003490527
Wave-6,Male,£0-£300→£491-£740,38.285714285714285,0.11335487706054923,0.02738108353800431
Wave-6,Male,£0-£300→£491-£740,39.301587301587304,0.11330449592975356,0.027349078836557957
Wave-6,Male,£0-£300→£491-£740,40.317460317460316,0.11324932318047314,0.027317044243318097
Wave-6,Male,£0-£300→£491-£740,41.33333333333333,0.11318939093493245,0.027285012159814173
Wave-6,Male,£0-£300→£491-£740,42.34920634920635,0.11312473328479446,0.027253014958801922
Wave-6,Male,£0-£300→£491-£740,43.36507936507937,0.11305538623051696,0.0272210848979783
Wave-6,Male,£0-£300→£491-£740,44.38095238095238,0.11298138761845547,0.027189254033909132
Wave-6,Male,£0-£300→£491-£740,45.39682539682539,0.11290277707591499,0.02715755413652682
Wave-6,Male,£0-£300→£491-£740,46.41269841269841,0.11281959594435555,0.027126016604549642
Wave-6,Male,£0-£300→£491-£740,47.42857142857143,0.11273188721095954,0.027094672382166063
Wave-6,Male,£0-£300→£491-£740,48.44444444444444,0.11263969543877161,0.027063551877317706
Wave-6,Male,£0-£300→£491-£740,49.460317460317455,0.112543066695621,0.027032684881902795
Wave-6,Male,£0-£300→£491-£740,50.476190476190474,0.11244204848203901,0.02700210049420871
Wave-6,Male,£0-£300→£491-£740,51.492063492063494,0.11233668965838096,0.026971827043867726
Wave-6,Male,£0-£300→£491-£740,52.507936507936506,0.11222704037136308,0.026941892019614194
Wave-6,Male,£0-£300→£491-£740,53.52380952380952,0.11211315198022062,0.026912322000104825
Wave-6,Male,£0-£300→£491-£740,54.53968253968254,0.11199507698269216,0.026883142588046315
Wave-6,Male,£0-£300→£491-£740,55.55555555555556,0.11187286894103078,0.026854378347856745
Wave-6,Male,£0-£300→£491-£740,56.57142857142857,0.1117465824082387,0.02682605274706897
Wave-6,Male,£0-£300→£491-£740,57.58730158730158,0.11161627285471777,0.026798188101665964
